state,date,consumption_ml
TAS,2021-09-01,76.7
TAS,2021-10-01,76.7
TAS,2021-11-01,79.3
TAS,2021-12-01,91.9
TAS,2022-01-01,79.0
TAS,2022-02-01,72.1
TAS,2022-03-01,87.8
TAS,2022-04-01,69.4
TAS,2022-05-01,70.0
TAS,2022-06-01,69.0
TAS,2022-07-01,64.0
TAS,2022-08-01,70.9
TAS,2022-09-01,73.19999999999999
TAS,2022-10-01,67.69999999999999
TAS,2022-11-01,79.9
TAS,2022-12-01,80.1
TAS,2023-01-01,79.4
TAS,2023-02-01,73.2
TAS,2023-03-01,85.30000000000001
TAS,2023-04-01,69.0
TAS,2023-05-01,75.30000000000001
TAS,2023-06-01,68.4
TAS,2023-07-01,65.0
TAS,2023-08-01,76.2
TAS,2023-09-01,67.0
TAS,2023-10-01,81.9
TAS,2023-11-01,76.8
TAS,2023-12-01,75.5
TAS,2024-01-01,75.5
TAS,2024-02-01,77.9
TAS,2024-03-01,86.2
TAS,2024-04-01,70.0
TAS,2024-05-01,67.7
TAS,2024-06-01,62.1
TAS,2024-07-01,65.2
TAS,2024-08-01,69.2
TAS,2024-09-01,64.8
TAS,2024-10-01,72.5
TAS,2024-11-01,79.19999999999999
TAS,2024-12-01,80.7
TAS,2025-01-01,80.80000000000001
TAS,2025-02-01,79.5
TAS,2025-03-01,78.6
TAS,2025-04-01,73.8
TAS,2025-05-01,78.1
TAS,2025-06-01,69.0
TAS,2025-07-01,70.5
TAS,2025-08-01,70.2
TAS,2025-09-01,73.8
TAS,2025-10-01,81.3
TAS,2025-11-01,78.0
TAS,2025-12-01,81.4
TAS,2026-01-01,81.2
TAS,2026-02-01,81.5
TAS,2026-03-01,88.9
TAS,2026-04-01,77.1
TAS,2026-05-01,75.1
TAS,2026-06-01,78.9
VIC,2010-07-01,668.3
VIC,2010-08-01,667.3
VIC,2010-09-01,631.9
VIC,2010-10-01,713.8
VIC,2010-11-01,727.5
VIC,2010-12-01,740.0
VIC,2011-01-01,626.3
VIC,2011-02-01,677.9
VIC,2011-03-01,718.8
VIC,2011-04-01,667.0
VIC,2011-05-01,721.0999999999999
VIC,2011-06-01,623.3
VIC,2011-07-01,688.9000000000001
VIC,2011-08-01,725.5
VIC,2011-09-01,692.9
VIC,2011-10-01,702.5
VIC,2011-11-01,755.7
VIC,2011-12-01,758.6
VIC,2012-01-01,663.5999999999999
VIC,2012-02-01,723.4
VIC,2012-03-01,735.7
VIC,2012-04-01,680.4000000000001
VIC,2012-05-01,751.5
VIC,2012-06-01,681.0
VIC,2012-07-01,725.3
VIC,2012-08-01,742.8
VIC,2012-09-01,683.1
VIC,2012-10-01,742.4000000000001
VIC,2012-11-01,759.7
VIC,2012-12-01,742.1
VIC,2013-01-01,698.9000000000001
VIC,2013-02-01,716.5
VIC,2013-03-01,757.8
VIC,2013-04-01,723.0
VIC,2013-05-01,762.7
VIC,2013-06-01,705.0999999999999
VIC,2013-07-01,732.5
VIC,2013-08-01,734.3
VIC,2013-09-01,693.4000000000001
VIC,2013-10-01,759.9
VIC,2013-11-01,767.0
VIC,2013-12-01,776.0
VIC,2014-01-01,698.9
VIC,2014-02-01,725.9000000000001
VIC,2014-03-01,763.6
VIC,2014-04-01,722.8
VIC,2014-05-01,768.7
VIC,2014-06-01,700.7
VIC,2014-07-01,753.0
VIC,2014-08-01,749.5
VIC,2014-09-01,734.6
VIC,2014-10-01,794.7
VIC,2014-11-01,784.8
VIC,2014-12-01,806.1
VIC,2015-01-01,715.4
VIC,2015-02-01,765.7
VIC,2015-03-01,797.9
VIC,2015-04-01,745.7
VIC,2015-05-01,771.3
VIC,2015-06-01,734.2
VIC,2015-07-01,752.8
VIC,2015-08-01,753.2
VIC,2015-09-01,748.0
VIC,2015-10-01,802.3
VIC,2015-11-01,783.8
VIC,2015-12-01,830.8
VIC,2016-01-01,720.8
VIC,2016-02-01,804.9
VIC,2016-03-01,801.7
VIC,2016-04-01,773.8
VIC,2016-05-01,793.8
VIC,2016-06-01,737.1
VIC,2016-07-01,751.7
VIC,2016-08-01,786.9000000000001
VIC,2016-09-01,722.9
VIC,2016-10-01,771.6
VIC,2016-11-01,826.7
VIC,2016-12-01,863.3
VIC,2017-01-01,748.7
VIC,2017-02-01,775.6
VIC,2017-03-01,864.4000000000001
VIC,2017-04-01,767.2
VIC,2017-05-01,860.6
VIC,2017-06-01,790.5
VIC,2017-07-01,801.4000000000001
VIC,2017-08-01,801.7
VIC,2017-09-01,755.9000000000001
VIC,2017-10-01,785.4000000000001
VIC,2017-11-01,845.2
VIC,2017-12-01,852.7
VIC,2018-01-01,760.9
VIC,2018-02-01,777.5
VIC,2018-03-01,849.9000000000001
VIC,2018-04-01,785.0
VIC,2018-05-01,864.7
VIC,2018-06-01,786.5999999999999
VIC,2018-07-01,806.3
VIC,2018-08-01,827.5
VIC,2018-09-01,768.9
VIC,2018-10-01,856.1
VIC,2018-11-01,844.5
VIC,2018-12-01,814.5
VIC,2019-01-01,783.2
VIC,2019-02-01,774.2
VIC,2019-03-01,844.4
VIC,2019-04-01,797.9
VIC,2019-05-01,839.7
VIC,2019-06-01,803.2
VIC,2019-07-01,789.0
VIC,2019-08-01,800.2
VIC,2019-09-01,799.5
VIC,2019-10-01,871.3
VIC,2019-11-01,864.9000000000001
VIC,2019-12-01,882.0
VIC,2020-01-01,812.2
VIC,2020-02-01,833.0
VIC,2020-03-01,856.7
VIC,2020-04-01,562.6
VIC,2020-05-01,694.5999999999999
VIC,2020-06-01,740.1
VIC,2020-07-01,683.4
VIC,2020-08-01,540.5
VIC,2020-09-01,609.5
VIC,2020-10-01,721.8
VIC,2020-11-01,830.0999999999999
VIC,2020-12-01,864.7
VIC,2021-01-01,747.9
VIC,2021-02-01,744.7
VIC,2021-03-01,882.3
VIC,2021-04-01,833.8
VIC,2021-05-01,840.7
VIC,2021-06-01,725.9000000000001
VIC,2021-07-01,734.5
VIC,2021-08-01,670.8
VIC,2021-09-01,639.8
VIC,2021-10-01,738.9000000000001
VIC,2021-11-01,845.8
VIC,2021-12-01,903.0999999999999
VIC,2022-01-01,758.1
VIC,2022-02-01,800.1
VIC,2022-03-01,883.5999999999999
VIC,2022-04-01,794.5999999999999
VIC,2022-05-01,863.7
VIC,2022-06-01,795.0999999999999
VIC,2022-07-01,812.1
VIC,2022-08-01,811.9000000000001
VIC,2022-09-01,808.2
VIC,2022-10-01,777.4
VIC,2022-11-01,831.3
VIC,2022-12-01,911.0
VIC,2023-01-01,807.5
VIC,2023-02-01,799.6
VIC,2023-03-01,903.2
VIC,2023-04-01,799.7
VIC,2023-05-01,898.4000000000001
VIC,2023-06-01,787.9
VIC,2023-07-01,801.3
VIC,2023-08-01,822.0
VIC,2023-09-01,798.7
VIC,2023-10-01,879.4000000000001
VIC,2023-11-01,893.0999999999999
VIC,2023-12-01,855.0
VIC,2024-01-01,796.4000000000001
VIC,2024-02-01,838.9
VIC,2024-03-01,874.1
VIC,2024-04-01,818.9
VIC,2024-05-01,902.2
VIC,2024-06-01,778.1
VIC,2024-07-01,817.9
VIC,2024-08-01,826.5999999999999
VIC,2024-09-01,797.9
VIC,2024-10-01,905.5999999999999
VIC,2024-11-01,858.3
VIC,2024-12-01,850.6
VIC,2025-01-01,787.4000000000001
VIC,2025-02-01,799.4000000000001
VIC,2025-03-01,874.6
VIC,2025-04-01,825.7
VIC,2025-05-01,889.5
VIC,2025-06-01,815.3
VIC,2025-07-01,807.5
VIC,2025-08-01,809.7
VIC,2025-09-01,793.9
VIC,2025-10-01,886.3
VIC,2025-11-01,835.8
VIC,2025-12-01,888.9000000000001
VIC,2026-01-01,783.0
VIC,2026-02-01,805.9000000000001
VIC,2026-03-01,900.1
VIC,2026-04-01,775.4000000000001
VIC,2026-05-01,801.2
VIC,2026-06-01,816.8
WA,2010-07-01,540.7
WA,2010-08-01,557.3
WA,2010-09-01,519.4
WA,2010-10-01,591.3
WA,2010-11-01,603.4
WA,2010-12-01,587.4
WA,2011-01-01,509.8
WA,2011-02-01,537.8
WA,2011-03-01,602.9
WA,2011-04-01,584.5
WA,2011-05-01,620.2
WA,2011-06-01,625.0
WA,2011-07-01,595.0
WA,2011-08-01,620.8
WA,2011-09-01,635.5
WA,2011-10-01,627.4
WA,2011-11-01,655.1
WA,2011-12-01,646.9
WA,2012-01-01,567.9
WA,2012-02-01,628.2
WA,2012-03-01,640.5
WA,2012-04-01,615.4
WA,2012-05-01,689.6
WA,2012-06-01,627.1
WA,2012-07-01,633.1
WA,2012-08-01,671.3
WA,2012-09-01,633.8
WA,2012-10-01,694.7
WA,2012-11-01,709.3
WA,2012-12-01,670.7
WA,2013-01-01,656.3
WA,2013-02-01,646.5
WA,2013-03-01,676.4
WA,2013-04-01,720.0
WA,2013-05-01,741.4000000000001
WA,2013-06-01,661.4
WA,2013-07-01,689.0999999999999
WA,2013-08-01,689.0
WA,2013-09-01,651.4
WA,2013-10-01,717.5
WA,2013-11-01,731.5
WA,2013-12-01,691.0999999999999
WA,2014-01-01,663.7
WA,2014-02-01,659.8
WA,2014-03-01,714.7
WA,2014-04-01,722.9000000000001
WA,2014-05-01,763.5999999999999
WA,2014-06-01,726.4
WA,2014-07-01,671.3
WA,2014-08-01,683.2
WA,2014-09-01,655.2
WA,2014-10-01,719.7
WA,2014-11-01,702.9
WA,2014-12-01,690.7
WA,2015-01-01,659.4
WA,2015-02-01,631.6
WA,2015-03-01,667.1
WA,2015-04-01,707.4000000000001
WA,2015-05-01,729.6
WA,2015-06-01,671.4
WA,2015-07-01,709.4
WA,2015-08-01,687.5999999999999
WA,2015-09-01,660.0
WA,2015-10-01,729.5
WA,2015-11-01,726.9000000000001
WA,2015-12-01,711.3
WA,2016-01-01,662.4
WA,2016-02-01,636.4
WA,2016-03-01,684.7
WA,2016-04-01,696.9000000000001
WA,2016-05-01,690.5999999999999
WA,2016-06-01,668.5999999999999
WA,2016-07-01,657.3
WA,2016-08-01,632.3
WA,2016-09-01,713.4
WA,2016-10-01,705.0999999999999
WA,2016-11-01,731.5
WA,2016-12-01,720.8
WA,2017-01-01,677.5
WA,2017-02-01,662.0999999999999
WA,2017-03-01,765.8
WA,2017-04-01,670.9000000000001
WA,2017-05-01,783.3
WA,2017-06-01,736.5999999999999
WA,2017-07-01,679.3
WA,2017-08-01,719.5
WA,2017-09-01,686.7
WA,2017-10-01,679.3
WA,2017-11-01,797.0
WA,2017-12-01,707.9
WA,2018-01-01,631.2
WA,2018-02-01,660.9000000000001
WA,2018-03-01,724.9
WA,2018-04-01,681.6
WA,2018-05-01,751.7
WA,2018-06-01,752.1
WA,2018-07-01,658.1
WA,2018-08-01,706.4
WA,2018-09-01,664.1
WA,2018-10-01,733.9
WA,2018-11-01,735.0
WA,2018-12-01,711.9
WA,2019-01-01,678.2
WA,2019-02-01,648.6
WA,2019-03-01,692.9000000000001
WA,2019-04-01,725.4
WA,2019-05-01,783.2
WA,2019-06-01,720.2
WA,2019-07-01,701.7
WA,2019-08-01,739.5
WA,2019-09-01,718.5
WA,2019-10-01,746.1
WA,2019-11-01,775.3000000000001
WA,2019-12-01,718.5
WA,2020-01-01,671.7
WA,2020-02-01,687.5
WA,2020-03-01,779.3
WA,2020-04-01,614.8000000000001
WA,2020-05-01,731.6
WA,2020-06-01,743.1
WA,2020-07-01,716.2
WA,2020-08-01,729.2
WA,2020-09-01,751.5
WA,2020-10-01,781.0
WA,2020-11-01,790.4
WA,2020-12-01,720.4
WA,2021-01-01,736.2
WA,2021-02-01,671.0
WA,2021-03-01,788.1
WA,2021-04-01,771.3
WA,2021-05-01,828.2
WA,2021-06-01,785.9
WA,2021-07-01,775.8
WA,2021-08-01,824.8
WA,2021-09-01,775.2
WA,2021-10-01,812.0999999999999
WA,2021-11-01,832.4000000000001
WA,2021-12-01,821.7
WA,2022-01-01,737.8000000000001
WA,2022-02-01,729.8
WA,2022-03-01,789.8
WA,2022-04-01,745.9000000000001
WA,2022-05-01,785.5
WA,2022-06-01,767.9000000000001
WA,2022-07-01,755.9
WA,2022-08-01,787.5
WA,2022-09-01,790.0
WA,2022-10-01,775.4000000000001
WA,2022-11-01,859.5999999999999
WA,2022-12-01,837.8
WA,2023-01-01,767.4
WA,2023-02-01,748.3
WA,2023-03-01,831.0
WA,2023-04-01,809.0
WA,2023-05-01,848.1
WA,2023-06-01,808.6
WA,2023-07-01,779.5999999999999
WA,2023-08-01,808.3
WA,2023-09-01,769.7
WA,2023-10-01,849.4
WA,2023-11-01,879.6
WA,2023-12-01,822.4
WA,2024-01-01,797.9
WA,2024-02-01,794.0999999999999
WA,2024-03-01,805.1
WA,2024-04-01,826.4
WA,2024-05-01,884.3
WA,2024-06-01,775.0
WA,2024-07-01,828.9000000000001
WA,2024-08-01,821.9000000000001
WA,2024-09-01,812.9000000000001
WA,2024-10-01,881.0
WA,2024-11-01,862.7
WA,2024-12-01,849.7
WA,2025-01-01,728.6999999999999
WA,2025-02-01,732.0
WA,2025-03-01,822.4
WA,2025-04-01,831.5999999999999
WA,2025-05-01,835.0
WA,2025-06-01,813.2
WA,2025-07-01,812.1
WA,2025-08-01,810.4000000000001
WA,2025-09-01,783.0
WA,2025-10-01,903.8
WA,2025-11-01,824.2
WA,2025-12-01,851.6
WA,2026-01-01,815.5
WA,2026-02-01,769.4000000000001
WA,2026-03-01,870.9
WA,2026-04-01,803.4
WA,2026-05-01,847.7
WA,2026-06-01,818.9000000000001
