station_id,timestamp,vehicle_count,hour,day_of_week
NSW-STN-004,2026-08-01 12:00:00,236,12,Saturday
NSW-STN-004,2026-08-01 13:00:00,387,13,Saturday
NSW-STN-004,2026-08-01 14:00:00,261,14,Saturday
NSW-STN-004,2026-08-01 15:00:00,313,15,Saturday
NSW-STN-004,2026-08-01 16:00:00,332,16,Saturday
NSW-STN-004,2026-08-01 17:00:00,367,17,Saturday
NSW-STN-004,2026-08-01 18:00:00,298,18,Saturday
NSW-STN-004,2026-08-01 19:00:00,351,19,Saturday
NSW-STN-004,2026-08-01 20:00:00,50,20,Saturday
NSW-STN-004,2026-08-01 21:00:00,70,21,Saturday
NSW-STN-004,2026-08-01 22:00:00,66,22,Saturday
NSW-STN-004,2026-08-01 23:00:00,51,23,Saturday
NSW-STN-004,2026-08-02 00:00:00,62,0,Sunday
NSW-STN-004,2026-08-02 01:00:00,56,1,Sunday
NSW-STN-004,2026-08-02 02:00:00,58,2,Sunday
NSW-STN-004,2026-08-02 03:00:00,56,3,Sunday
NSW-STN-004,2026-08-02 04:00:00,75,4,Sunday
NSW-STN-004,2026-08-02 05:00:00,69,5,Sunday
NSW-STN-004,2026-08-02 06:00:00,45,6,Sunday
NSW-STN-004,2026-08-02 07:00:00,298,7,Sunday
NSW-STN-004,2026-08-02 08:00:00,307,8,Sunday
NSW-STN-004,2026-08-02 09:00:00,325,9,Sunday
NSW-STN-004,2026-08-02 10:00:00,320,10,Sunday
NSW-STN-004,2026-08-02 11:00:00,294,11,Sunday
NSW-STN-004,2026-08-02 12:00:00,357,12,Sunday
NSW-STN-004,2026-08-02 13:00:00,285,13,Sunday
NSW-STN-004,2026-08-02 14:00:00,310,14,Sunday
NSW-STN-004,2026-08-02 15:00:00,373,15,Sunday
NSW-STN-004,2026-08-02 16:00:00,324,16,Sunday
NSW-STN-004,2026-08-02 17:00:00,267,17,Sunday
NSW-STN-004,2026-08-02 18:00:00,337,18,Sunday
NSW-STN-004,2026-08-02 19:00:00,250,19,Sunday
NSW-STN-004,2026-08-02 20:00:00,68,20,Sunday
NSW-STN-004,2026-08-02 21:00:00,38,21,Sunday
NSW-STN-004,2026-08-02 22:00:00,53,22,Sunday
NSW-STN-004,2026-08-02 23:00:00,48,23,Sunday
NSW-STN-004,2026-08-03 00:00:00,48,0,Monday
NSW-STN-004,2026-08-03 01:00:00,63,1,Monday
NSW-STN-004,2026-08-03 02:00:00,63,2,Monday
NSW-STN-004,2026-08-03 03:00:00,35,3,Monday
NSW-STN-004,2026-08-03 04:00:00,85,4,Monday
NSW-STN-004,2026-08-03 05:00:00,49,5,Monday
NSW-STN-004,2026-08-03 06:00:00,55,6,Monday
NSW-STN-004,2026-08-03 07:00:00,350,7,Monday
NSW-STN-004,2026-08-03 08:00:00,364,8,Monday
NSW-STN-004,2026-08-03 09:00:00,285,9,Monday
NSW-STN-004,2026-08-03 10:00:00,309,10,Monday
NSW-STN-004,2026-08-03 11:00:00,392,11,Monday
NSW-STN-004,2026-08-03 12:00:00,322,12,Monday
NSW-STN-004,2026-08-03 13:00:00,324,13,Monday
NSW-STN-004,2026-08-03 14:00:00,231,14,Monday
NSW-STN-004,2026-08-03 15:00:00,375,15,Monday
NSW-STN-004,2026-08-03 16:00:00,402,16,Monday
NSW-STN-004,2026-08-03 17:00:00,388,17,Monday
NSW-STN-004,2026-08-03 18:00:00,406,18,Monday
NSW-STN-004,2026-08-03 19:00:00,274,19,Monday
NSW-STN-004,2026-08-03 20:00:00,70,20,Monday
NSW-STN-004,2026-08-03 21:00:00,42,21,Monday
NSW-STN-004,2026-08-03 22:00:00,44,22,Monday
NSW-STN-004,2026-08-03 23:00:00,48,23,Monday
NSW-STN-004,2026-08-04 00:00:00,52,0,Tuesday
NSW-STN-004,2026-08-04 01:00:00,46,1,Tuesday
NSW-STN-004,2026-08-04 02:00:00,59,2,Tuesday
NSW-STN-004,2026-08-04 03:00:00,47,3,Tuesday
NSW-STN-004,2026-08-04 04:00:00,54,4,Tuesday
NSW-STN-004,2026-08-04 05:00:00,70,5,Tuesday
NSW-STN-004,2026-08-04 06:00:00,61,6,Tuesday
NSW-STN-004,2026-08-04 07:00:00,348,7,Tuesday
NSW-STN-004,2026-08-04 08:00:00,339,8,Tuesday
NSW-STN-004,2026-08-04 09:00:00,254,9,Tuesday
NSW-STN-004,2026-08-04 10:00:00,420,10,Tuesday
NSW-STN-004,2026-08-04 11:00:00,358,11,Tuesday
NSW-STN-004,2026-08-04 12:00:00,239,12,Tuesday
NSW-STN-004,2026-08-04 13:00:00,261,13,Tuesday
NSW-STN-004,2026-08-04 14:00:00,273,14,Tuesday
NSW-STN-004,2026-08-04 15:00:00,210,15,Tuesday
NSW-STN-004,2026-08-04 16:00:00,166,16,Tuesday
NSW-STN-004,2026-08-04 17:00:00,262,17,Tuesday
NSW-STN-004,2026-08-04 18:00:00,279,18,Tuesday
NSW-STN-004,2026-08-04 19:00:00,365,19,Tuesday
NSW-STN-004,2026-08-04 20:00:00,64,20,Tuesday
NSW-STN-004,2026-08-04 21:00:00,41,21,Tuesday
NSW-STN-004,2026-08-04 22:00:00,57,22,Tuesday
NSW-STN-004,2026-08-04 23:00:00,61,23,Tuesday
NSW-STN-004,2026-08-05 00:00:00,48,0,Wednesday
NSW-STN-004,2026-08-05 01:00:00,63,1,Wednesday
NSW-STN-004,2026-08-05 02:00:00,51,2,Wednesday
NSW-STN-004,2026-08-05 03:00:00,43,3,Wednesday
NSW-STN-004,2026-08-05 04:00:00,51,4,Wednesday
NSW-STN-004,2026-08-05 05:00:00,64,5,Wednesday
NSW-STN-004,2026-08-05 06:00:00,72,6,Wednesday
NSW-STN-004,2026-08-05 07:00:00,245,7,Wednesday
NSW-STN-004,2026-08-05 08:00:00,330,8,Wednesday
NSW-STN-004,2026-08-05 09:00:00,320,9,Wednesday
NSW-STN-004,2026-08-05 10:00:00,367,10,Wednesday
NSW-STN-004,2026-08-05 11:00:00,248,11,Wednesday
NSW-STN-004,2026-08-05 12:00:00,256,12,Wednesday
NSW-STN-004,2026-08-05 13:00:00,356,13,Wednesday
NSW-STN-004,2026-08-05 14:00:00,221,14,Wednesday
NSW-STN-004,2026-08-05 15:00:00,280,15,Wednesday
NSW-STN-004,2026-08-05 16:00:00,230,16,Wednesday
NSW-STN-004,2026-08-05 17:00:00,102,17,Wednesday
NSW-STN-004,2026-08-05 18:00:00,220,18,Wednesday
NSW-STN-004,2026-08-05 19:00:00,242,19,Wednesday
NSW-STN-004,2026-08-05 20:00:00,61,20,Wednesday
NSW-STN-004,2026-08-05 21:00:00,72,21,Wednesday
NSW-STN-004,2026-08-05 22:00:00,56,22,Wednesday
NSW-STN-004,2026-08-05 23:00:00,45,23,Wednesday
NSW-STN-004,2026-08-06 00:00:00,56,0,Thursday
NSW-STN-004,2026-08-06 01:00:00,49,1,Thursday
NSW-STN-004,2026-08-06 02:00:00,38,2,Thursday
NSW-STN-004,2026-08-06 03:00:00,50,3,Thursday
NSW-STN-004,2026-08-06 04:00:00,40,4,Thursday
NSW-STN-004,2026-08-06 05:00:00,58,5,Thursday
NSW-STN-004,2026-08-06 06:00:00,73,6,Thursday
NSW-STN-004,2026-08-06 07:00:00,346,7,Thursday
NSW-STN-004,2026-08-06 08:00:00,287,8,Thursday
NSW-STN-004,2026-08-06 09:00:00,257,9,Thursday
NSW-STN-004,2026-08-06 10:00:00,436,10,Thursday
NSW-STN-004,2026-08-06 11:00:00,402,11,Thursday
NSW-STN-004,2026-08-06 12:00:00,288,12,Thursday
NSW-STN-004,2026-08-06 13:00:00,274,13,Thursday
NSW-STN-004,2026-08-06 14:00:00,211,14,Thursday
NSW-STN-004,2026-08-06 15:00:00,231,15,Thursday
NSW-STN-004,2026-08-06 16:00:00,304,16,Thursday
NSW-STN-004,2026-08-06 17:00:00,169,17,Thursday
NSW-STN-004,2026-08-06 18:00:00,248,18,Thursday
NSW-STN-004,2026-08-06 19:00:00,291,19,Thursday
NSW-STN-004,2026-08-06 20:00:00,50,20,Thursday
NSW-STN-004,2026-08-06 21:00:00,46,21,Thursday
NSW-STN-004,2026-08-06 22:00:00,53,22,Thursday
NSW-STN-004,2026-08-06 23:00:00,69,23,Thursday
NSW-STN-004,2026-08-07 00:00:00,52,0,Friday
NSW-STN-005,2026-08-01 00:00:00,48,0,Saturday
NSW-STN-005,2026-08-01 01:00:00,77,1,Saturday
NSW-STN-005,2026-08-01 02:00:00,62,2,Saturday
NSW-STN-005,2026-08-01 03:00:00,62,3,Saturday
NSW-STN-005,2026-08-01 04:00:00,64,4,Saturday
NSW-STN-005,2026-08-01 05:00:00,58,5,Saturday
NSW-STN-005,2026-08-01 06:00:00,75,6,Saturday
NSW-STN-005,2026-08-01 07:00:00,259,7,Saturday
NSW-STN-005,2026-08-01 08:00:00,299,8,Saturday
NSW-STN-005,2026-08-01 09:00:00,258,9,Saturday
NSW-STN-005,2026-08-01 10:00:00,322,10,Saturday
NSW-STN-005,2026-08-01 11:00:00,257,11,Saturday
NSW-STN-005,2026-08-01 12:00:00,255,12,Saturday
NSW-STN-005,2026-08-01 13:00:00,281,13,Saturday
NSW-STN-005,2026-08-01 14:00:00,376,14,Saturday
NSW-STN-005,2026-08-01 15:00:00,362,15,Saturday
NSW-STN-005,2026-08-01 16:00:00,301,16,Saturday
NSW-STN-005,2026-08-01 17:00:00,319,17,Saturday
NSW-STN-005,2026-08-01 18:00:00,335,18,Saturday
NSW-STN-005,2026-08-01 19:00:00,275,19,Saturday
NSW-STN-005,2026-08-01 20:00:00,60,20,Saturday
NSW-STN-005,2026-08-01 21:00:00,65,21,Saturday
NSW-STN-005,2026-08-01 22:00:00,53,22,Saturday
NSW-STN-005,2026-08-01 23:00:00,71,23,Saturday
NSW-STN-005,2026-08-02 00:00:00,57,0,Sunday
NSW-STN-005,2026-08-02 01:00:00,54,1,Sunday
NSW-STN-005,2026-08-02 02:00:00,92,2,Sunday
NSW-STN-005,2026-08-02 03:00:00,52,3,Sunday
NSW-STN-005,2026-08-02 04:00:00,69,4,Sunday
NSW-STN-005,2026-08-02 05:00:00,74,5,Sunday
NSW-STN-005,2026-08-02 06:00:00,69,6,Sunday
NSW-STN-005,2026-08-02 07:00:00,253,7,Sunday
NSW-STN-005,2026-08-02 08:00:00,241,8,Sunday
NSW-STN-005,2026-08-02 09:00:00,218,9,Sunday
NSW-STN-005,2026-08-02 10:00:00,288,10,Sunday
NSW-STN-005,2026-08-02 11:00:00,347,11,Sunday
NSW-STN-005,2026-08-02 12:00:00,395,12,Sunday
NSW-STN-005,2026-08-02 13:00:00,337,13,Sunday
NSW-STN-005,2026-08-02 14:00:00,274,14,Sunday
NSW-STN-005,2026-08-02 15:00:00,264,15,Sunday
NSW-STN-005,2026-08-02 16:00:00,291,16,Sunday
NSW-STN-005,2026-08-02 17:00:00,183,17,Sunday
NSW-STN-005,2026-08-02 18:00:00,431,18,Sunday
NSW-STN-005,2026-08-02 19:00:00,331,19,Sunday
NSW-STN-005,2026-08-02 20:00:00,40,20,Sunday
NSW-STN-005,2026-08-02 21:00:00,71,21,Sunday
NSW-STN-005,2026-08-02 22:00:00,62,22,Sunday
NSW-STN-005,2026-08-02 23:00:00,58,23,Sunday
NSW-STN-005,2026-08-03 00:00:00,70,0,Monday
NSW-STN-005,2026-08-03 01:00:00,41,1,Monday
NSW-STN-005,2026-08-03 02:00:00,67,2,Monday
NSW-STN-005,2026-08-03 03:00:00,78,3,Monday
NSW-STN-005,2026-08-03 04:00:00,66,4,Monday
NSW-STN-005,2026-08-03 05:00:00,52,5,Monday
NSW-STN-005,2026-08-03 06:00:00,69,6,Monday
NSW-STN-005,2026-08-03 07:00:00,311,7,Monday
NSW-STN-005,2026-08-03 08:00:00,189,8,Monday
NSW-STN-005,2026-08-03 09:00:00,217,9,Monday
NSW-STN-005,2026-08-03 10:00:00,266,10,Monday
NSW-STN-005,2026-08-03 11:00:00,356,11,Monday
NSW-STN-005,2026-08-03 12:00:00,253,12,Monday
NSW-STN-005,2026-08-03 13:00:00,243,13,Monday
NSW-STN-005,2026-08-03 14:00:00,324,14,Monday
NSW-STN-005,2026-08-03 15:00:00,279,15,Monday
NSW-STN-005,2026-08-03 16:00:00,252,16,Monday
NSW-STN-005,2026-08-03 17:00:00,298,17,Monday
NSW-STN-005,2026-08-03 18:00:00,319,18,Monday
NSW-STN-005,2026-08-03 19:00:00,249,19,Monday
NSW-STN-005,2026-08-03 20:00:00,57,20,Monday
NSW-STN-005,2026-08-03 21:00:00,42,21,Monday
NSW-STN-005,2026-08-03 22:00:00,59,22,Monday
NSW-STN-005,2026-08-03 23:00:00,58,23,Monday
NSW-STN-005,2026-08-04 00:00:00,54,0,Tuesday
NSW-STN-005,2026-08-04 01:00:00,68,1,Tuesday
NSW-STN-005,2026-08-04 02:00:00,56,2,Tuesday
NSW-STN-005,2026-08-04 03:00:00,53,3,Tuesday
NSW-STN-005,2026-08-04 04:00:00,46,4,Tuesday
NSW-STN-005,2026-08-04 05:00:00,49,5,Tuesday
NSW-STN-005,2026-08-04 06:00:00,49,6,Tuesday
NSW-STN-005,2026-08-04 07:00:00,335,7,Tuesday
NSW-STN-005,2026-08-04 08:00:00,271,8,Tuesday
NSW-STN-005,2026-08-04 09:00:00,353,9,Tuesday
NSW-STN-005,2026-08-04 10:00:00,440,10,Tuesday
NSW-STN-005,2026-08-04 11:00:00,395,11,Tuesday
NSW-STN-005,2026-08-04 12:00:00,160,12,Tuesday
NSW-STN-005,2026-08-04 13:00:00,319,13,Tuesday
NSW-STN-005,2026-08-04 14:00:00,358,14,Tuesday
NSW-STN-005,2026-08-04 15:00:00,302,15,Tuesday
NSW-STN-005,2026-08-04 16:00:00,255,16,Tuesday
NSW-STN-005,2026-08-04 17:00:00,315,17,Tuesday
NSW-STN-005,2026-08-04 18:00:00,261,18,Tuesday
NSW-STN-005,2026-08-04 19:00:00,369,19,Tuesday
NSW-STN-005,2026-08-04 20:00:00,51,20,Tuesday
NSW-STN-005,2026-08-04 21:00:00,55,21,Tuesday
NSW-STN-005,2026-08-04 22:00:00,54,22,Tuesday
NSW-STN-005,2026-08-04 23:00:00,66,23,Tuesday
NSW-STN-005,2026-08-05 00:00:00,53,0,Wednesday
NSW-STN-005,2026-08-05 01:00:00,48,1,Wednesday
NSW-STN-005,2026-08-05 02:00:00,69,2,Wednesday
NSW-STN-005,2026-08-05 03:00:00,75,3,Wednesday
NSW-STN-005,2026-08-05 04:00:00,82,4,Wednesday
NSW-STN-005,2026-08-05 05:00:00,48,5,Wednesday
NSW-STN-005,2026-08-05 06:00:00,62,6,Wednesday
NSW-STN-005,2026-08-05 07:00:00,208,7,Wednesday
NSW-STN-005,2026-08-05 08:00:00,208,8,Wednesday
NSW-STN-005,2026-08-05 09:00:00,190,9,Wednesday
NSW-STN-005,2026-08-05 10:00:00,271,10,Wednesday
NSW-STN-005,2026-08-05 11:00:00,331,11,Wednesday
NSW-STN-005,2026-08-05 12:00:00,365,12,Wednesday
NSW-STN-005,2026-08-05 13:00:00,281,13,Wednesday
NSW-STN-005,2026-08-05 14:00:00,127,14,Wednesday
NSW-STN-005,2026-08-05 15:00:00,350,15,Wednesday
NSW-STN-005,2026-08-05 16:00:00,234,16,Wednesday
NSW-STN-005,2026-08-05 17:00:00,366,17,Wednesday
NSW-STN-005,2026-08-05 18:00:00,386,18,Wednesday
NSW-STN-005,2026-08-05 19:00:00,247,19,Wednesday
NSW-STN-005,2026-08-05 20:00:00,67,20,Wednesday
NSW-STN-005,2026-08-05 21:00:00,38,21,Wednesday
NSW-STN-005,2026-08-05 22:00:00,61,22,Wednesday
NSW-STN-005,2026-08-05 23:00:00,41,23,Wednesday
NSW-STN-005,2026-08-06 00:00:00,42,0,Thursday
NSW-STN-005,2026-08-06 01:00:00,48,1,Thursday
NSW-STN-005,2026-08-06 02:00:00,45,2,Thursday
NSW-STN-005,2026-08-06 03:00:00,57,3,Thursday
NSW-STN-005,2026-08-06 04:00:00,42,4,Thursday
NSW-STN-005,2026-08-06 05:00:00,80,5,Thursday
NSW-STN-005,2026-08-06 06:00:00,77,6,Thursday
NSW-STN-005,2026-08-06 07:00:00,373,7,Thursday
NSW-STN-005,2026-08-06 08:00:00,333,8,Thursday
NSW-STN-005,2026-08-06 09:00:00,276,9,Thursday
NSW-STN-005,2026-08-06 10:00:00,264,10,Thursday
NSW-STN-005,2026-08-06 11:00:00,291,11,Thursday
NSW-STN-005,2026-08-06 12:00:00,339,12,Thursday
NSW-STN-005,2026-08-06 13:00:00,248,13,Thursday
NSW-STN-005,2026-08-06 14:00:00,259,14,Thursday
NSW-STN-005,2026-08-06 15:00:00,213,15,Thursday
NSW-STN-005,2026-08-06 16:00:00,171,16,Thursday
NSW-STN-005,2026-08-06 17:00:00,309,17,Thursday
NSW-STN-005,2026-08-06 18:00:00,280,18,Thursday
NSW-STN-005,2026-08-06 19:00:00,306,19,Thursday
NSW-STN-005,2026-08-06 20:00:00,68,20,Thursday
NSW-STN-005,2026-08-06 21:00:00,69,21,Thursday
NSW-STN-005,2026-08-06 22:00:00,45,22,Thursday
NSW-STN-005,2026-08-06 23:00:00,53,23,Thursday
NSW-STN-005,2026-08-07 00:00:00,55,0,Friday
NSW-STN-006,2026-08-01 00:00:00,50,0,Saturday
NSW-STN-006,2026-08-01 01:00:00,69,1,Saturday
NSW-STN-006,2026-08-01 02:00:00,61,2,Saturday
NSW-STN-006,2026-08-01 03:00:00,68,3,Saturday
NSW-STN-006,2026-08-01 04:00:00,60,4,Saturday
NSW-STN-006,2026-08-01 05:00:00,71,5,Saturday
NSW-STN-006,2026-08-01 06:00:00,65,6,Saturday
NSW-STN-006,2026-08-01 07:00:00,277,7,Saturday
NSW-STN-006,2026-08-01 08:00:00,228,8,Saturday
NSW-STN-006,2026-08-01 09:00:00,418,9,Saturday
NSW-STN-006,2026-08-01 10:00:00,347,10,Saturday
NSW-STN-006,2026-08-01 11:00:00,367,11,Saturday
NSW-STN-006,2026-08-01 12:00:00,294,12,Saturday
NSW-STN-006,2026-08-01 13:00:00,291,13,Saturday
NSW-STN-006,2026-08-01 14:00:00,336,14,Saturday
NSW-STN-006,2026-08-01 15:00:00,356,15,Saturday
NSW-STN-006,2026-08-01 16:00:00,364,16,Saturday
NSW-STN-006,2026-08-01 17:00:00,279,17,Saturday
NSW-STN-006,2026-08-01 18:00:00,146,18,Saturday
NSW-STN-006,2026-08-01 19:00:00,210,19,Saturday
NSW-STN-006,2026-08-01 20:00:00,77,20,Saturday
NSW-STN-006,2026-08-01 21:00:00,34,21,Saturday
NSW-STN-006,2026-08-01 22:00:00,68,22,Saturday
NSW-STN-006,2026-08-01 23:00:00,56,23,Saturday
NSW-STN-006,2026-08-02 00:00:00,63,0,Sunday
NSW-STN-006,2026-08-02 01:00:00,83,1,Sunday
NSW-STN-006,2026-08-02 02:00:00,54,2,Sunday
NSW-STN-006,2026-08-02 03:00:00,75,3,Sunday
NSW-STN-006,2026-08-02 04:00:00,77,4,Sunday
NSW-STN-006,2026-08-02 05:00:00,87,5,Sunday
NSW-STN-006,2026-08-02 06:00:00,85,6,Sunday
NSW-STN-006,2026-08-02 07:00:00,275,7,Sunday
NSW-STN-006,2026-08-02 08:00:00,319,8,Sunday
NSW-STN-006,2026-08-02 09:00:00,412,9,Sunday
NSW-STN-006,2026-08-02 10:00:00,284,10,Sunday
NSW-STN-006,2026-08-02 11:00:00,306,11,Sunday
NSW-STN-006,2026-08-02 12:00:00,133,12,Sunday
NSW-STN-006,2026-08-02 13:00:00,206,13,Sunday
NSW-STN-006,2026-08-02 14:00:00,322,14,Sunday
NSW-STN-006,2026-08-02 15:00:00,247,15,Sunday
NSW-STN-006,2026-08-02 16:00:00,326,16,Sunday
NSW-STN-006,2026-08-02 17:00:00,308,17,Sunday
NSW-STN-006,2026-08-02 18:00:00,366,18,Sunday
NSW-STN-006,2026-08-02 19:00:00,321,19,Sunday
NSW-STN-006,2026-08-02 20:00:00,66,20,Sunday
NSW-STN-006,2026-08-02 21:00:00,74,21,Sunday
NSW-STN-006,2026-08-02 22:00:00,45,22,Sunday
NSW-STN-006,2026-08-02 23:00:00,77,23,Sunday
NSW-STN-006,2026-08-03 00:00:00,63,0,Monday
NSW-STN-006,2026-08-03 01:00:00,38,1,Monday
NSW-STN-006,2026-08-03 02:00:00,41,2,Monday
NSW-STN-006,2026-08-03 03:00:00,66,3,Monday
NSW-STN-006,2026-08-03 04:00:00,54,4,Monday
NSW-STN-006,2026-08-03 05:00:00,74,5,Monday
NSW-STN-006,2026-08-03 06:00:00,66,6,Monday
NSW-STN-006,2026-08-03 07:00:00,215,7,Monday
NSW-STN-006,2026-08-03 08:00:00,329,8,Monday
NSW-STN-006,2026-08-03 09:00:00,331,9,Monday
NSW-STN-006,2026-08-03 10:00:00,267,10,Monday
NSW-STN-006,2026-08-03 11:00:00,362,11,Monday
NSW-STN-006,2026-08-03 12:00:00,317,12,Monday
NSW-STN-006,2026-08-03 13:00:00,202,13,Monday
NSW-STN-006,2026-08-03 14:00:00,275,14,Monday
NSW-STN-006,2026-08-03 15:00:00,305,15,Monday
NSW-STN-006,2026-08-03 16:00:00,267,16,Monday
NSW-STN-006,2026-08-03 17:00:00,343,17,Monday
NSW-STN-006,2026-08-03 18:00:00,298,18,Monday
NSW-STN-006,2026-08-03 19:00:00,368,19,Monday
NSW-STN-006,2026-08-03 20:00:00,52,20,Monday
NSW-STN-006,2026-08-03 21:00:00,41,21,Monday
NSW-STN-006,2026-08-03 22:00:00,50,22,Monday
NSW-STN-006,2026-08-03 23:00:00,63,23,Monday
NSW-STN-006,2026-08-04 00:00:00,51,0,Tuesday
NSW-STN-006,2026-08-04 01:00:00,84,1,Tuesday
NSW-STN-006,2026-08-04 02:00:00,35,2,Tuesday
NSW-STN-006,2026-08-04 03:00:00,47,3,Tuesday
NSW-STN-006,2026-08-04 04:00:00,58,4,Tuesday
NSW-STN-006,2026-08-04 05:00:00,57,5,Tuesday
NSW-STN-006,2026-08-04 06:00:00,75,6,Tuesday
NSW-STN-006,2026-08-04 07:00:00,217,7,Tuesday
NSW-STN-006,2026-08-04 08:00:00,246,8,Tuesday
NSW-STN-006,2026-08-04 09:00:00,340,9,Tuesday
NSW-STN-006,2026-08-04 10:00:00,380,10,Tuesday
NSW-STN-006,2026-08-04 11:00:00,282,11,Tuesday
NSW-STN-006,2026-08-04 12:00:00,293,12,Tuesday
NSW-STN-006,2026-08-04 13:00:00,251,13,Tuesday
NSW-STN-006,2026-08-04 14:00:00,371,14,Tuesday
NSW-STN-006,2026-08-04 15:00:00,246,15,Tuesday
NSW-STN-006,2026-08-04 16:00:00,349,16,Tuesday
NSW-STN-006,2026-08-04 17:00:00,279,17,Tuesday
NSW-STN-006,2026-08-04 18:00:00,242,18,Tuesday
NSW-STN-006,2026-08-04 19:00:00,288,19,Tuesday
NSW-STN-006,2026-08-04 20:00:00,67,20,Tuesday
NSW-STN-006,2026-08-04 21:00:00,51,21,Tuesday
NSW-STN-006,2026-08-04 22:00:00,57,22,Tuesday
NSW-STN-006,2026-08-04 23:00:00,63,23,Tuesday
NSW-STN-006,2026-08-05 00:00:00,83,0,Wednesday
NSW-STN-006,2026-08-05 01:00:00,68,1,Wednesday
NSW-STN-006,2026-08-05 02:00:00,70,2,Wednesday
NSW-STN-006,2026-08-05 03:00:00,71,3,Wednesday
NSW-STN-006,2026-08-05 04:00:00,64,4,Wednesday
NSW-STN-006,2026-08-05 05:00:00,47,5,Wednesday
NSW-STN-006,2026-08-05 06:00:00,67,6,Wednesday
NSW-STN-006,2026-08-05 07:00:00,264,7,Wednesday
NSW-STN-006,2026-08-05 08:00:00,329,8,Wednesday
NSW-STN-006,2026-08-05 09:00:00,288,9,Wednesday
NSW-STN-006,2026-08-05 10:00:00,321,10,Wednesday
NSW-STN-006,2026-08-05 11:00:00,245,11,Wednesday
NSW-STN-006,2026-08-05 12:00:00,317,12,Wednesday
NSW-STN-006,2026-08-05 13:00:00,189,13,Wednesday
NSW-STN-006,2026-08-05 14:00:00,274,14,Wednesday
NSW-STN-006,2026-08-05 15:00:00,355,15,Wednesday
NSW-STN-006,2026-08-05 16:00:00,318,16,Wednesday
NSW-STN-006,2026-08-05 17:00:00,286,17,Wednesday
NSW-STN-006,2026-08-05 18:00:00,289,18,Wednesday
NSW-STN-006,2026-08-05 19:00:00,397,19,Wednesday
NSW-STN-006,2026-08-05 20:00:00,69,20,Wednesday
NSW-STN-006,2026-08-05 21:00:00,44,21,Wednesday
NSW-STN-006,2026-08-05 22:00:00,50,22,Wednesday
NSW-STN-006,2026-08-05 23:00:00,61,23,Wednesday
NSW-STN-006,2026-08-06 00:00:00,68,0,Thursday
NSW-STN-006,2026-08-06 01:00:00,68,1,Thursday
NSW-STN-006,2026-08-06 02:00:00,54,2,Thursday
NSW-STN-006,2026-08-06 03:00:00,66,3,Thursday
NSW-STN-006,2026-08-06 04:00:00,55,4,Thursday
NSW-STN-006,2026-08-06 05:00:00,67,5,Thursday
NSW-STN-006,2026-08-06 06:00:00,78,6,Thursday
NSW-STN-006,2026-08-06 07:00:00,298,7,Thursday
NSW-STN-006,2026-08-06 08:00:00,199,8,Thursday
NSW-STN-006,2026-08-06 09:00:00,379,9,Thursday
NSW-STN-006,2026-08-06 10:00:00,252,10,Thursday
NSW-STN-006,2026-08-06 11:00:00,282,11,Thursday
NSW-STN-006,2026-08-06 12:00:00,242,12,Thursday
NSW-STN-006,2026-08-06 13:00:00,303,13,Thursday
NSW-STN-006,2026-08-06 14:00:00,352,14,Thursday
NSW-STN-006,2026-08-06 15:00:00,286,15,Thursday
NSW-STN-006,2026-08-06 16:00:00,365,16,Thursday
NSW-STN-006,2026-08-06 17:00:00,269,17,Thursday
NSW-STN-006,2026-08-06 18:00:00,258,18,Thursday
NSW-STN-006,2026-08-06 19:00:00,221,19,Thursday
NSW-STN-006,2026-08-06 20:00:00,79,20,Thursday
NSW-STN-006,2026-08-06 21:00:00,38,21,Thursday
NSW-STN-006,2026-08-06 22:00:00,64,22,Thursday
NSW-STN-006,2026-08-06 23:00:00,56,23,Thursday
NSW-STN-006,2026-08-07 00:00:00,39,0,Friday
NSW-STN-007,2026-08-01 00:00:00,56,0,Saturday
NSW-STN-007,2026-08-01 01:00:00,67,1,Saturday
NSW-STN-007,2026-08-01 02:00:00,58,2,Saturday
NSW-STN-007,2026-08-01 03:00:00,63,3,Saturday
NSW-STN-007,2026-08-01 04:00:00,72,4,Saturday
NSW-STN-007,2026-08-01 05:00:00,45,5,Saturday
NSW-STN-007,2026-08-01 06:00:00,75,6,Saturday
NSW-STN-007,2026-08-01 07:00:00,307,7,Saturday
NSW-STN-007,2026-08-01 08:00:00,217,8,Saturday
NSW-STN-007,2026-08-01 09:00:00,251,9,Saturday
NSW-STN-007,2026-08-01 10:00:00,288,10,Saturday
NSW-STN-007,2026-08-01 11:00:00,338,11,Saturday
NSW-STN-007,2026-08-01 12:00:00,309,12,Saturday
NSW-STN-007,2026-08-01 13:00:00,377,13,Saturday
NSW-STN-007,2026-08-01 14:00:00,302,14,Saturday
NSW-STN-007,2026-08-01 15:00:00,375,15,Saturday
NSW-STN-007,2026-08-01 16:00:00,351,16,Saturday
NSW-STN-007,2026-08-01 17:00:00,281,17,Saturday
NSW-STN-007,2026-08-01 18:00:00,305,18,Saturday
NSW-STN-007,2026-08-01 19:00:00,230,19,Saturday
NSW-STN-007,2026-08-01 20:00:00,56,20,Saturday
NSW-STN-007,2026-08-01 21:00:00,40,21,Saturday
NSW-STN-007,2026-08-01 22:00:00,41,22,Saturday
NSW-STN-007,2026-08-01 23:00:00,64,23,Saturday
NSW-STN-007,2026-08-02 00:00:00,56,0,Sunday
