station_id,timestamp,vehicle_count
NSW-STN-005,2026-08-01T02:00:00,62
NSW-STN-005,2026-08-01T03:00:00,62
NSW-STN-005,2026-08-01T04:00:00,64
NSW-STN-005,2026-08-01T05:00:00,58
NSW-STN-005,2026-08-01T06:00:00,75
NSW-STN-005,2026-08-01T07:00:00,259
NSW-STN-005,2026-08-01T08:00:00,299
NSW-STN-005,2026-08-01T09:00:00,258
NSW-STN-005,2026-08-01T10:00:00,322
NSW-STN-005,2026-08-01T11:00:00,257
NSW-STN-005,2026-08-01T12:00:00,255
NSW-STN-005,2026-08-01T13:00:00,281
NSW-STN-005,2026-08-01T14:00:00,376
NSW-STN-005,2026-08-01T15:00:00,362
NSW-STN-005,2026-08-01T16:00:00,301
NSW-STN-005,2026-08-01T17:00:00,319
NSW-STN-005,2026-08-01T18:00:00,335
NSW-STN-005,2026-08-01T19:00:00,275
NSW-STN-005,2026-08-01T20:00:00,60
NSW-STN-005,2026-08-01T21:00:00,65
NSW-STN-005,2026-08-01T22:00:00,53
NSW-STN-005,2026-08-01T23:00:00,71
NSW-STN-005,2026-08-02T00:00:00,57
NSW-STN-005,2026-08-02T01:00:00,54
NSW-STN-005,2026-08-02T02:00:00,92
NSW-STN-005,2026-08-02T03:00:00,52
NSW-STN-005,2026-08-02T04:00:00,69
NSW-STN-005,2026-08-02T05:00:00,74
NSW-STN-005,2026-08-02T06:00:00,69
NSW-STN-005,2026-08-02T07:00:00,253
NSW-STN-005,2026-08-02T08:00:00,241
NSW-STN-005,2026-08-02T09:00:00,218
NSW-STN-005,2026-08-02T10:00:00,288
NSW-STN-005,2026-08-02T11:00:00,347
NSW-STN-005,2026-08-02T12:00:00,395
NSW-STN-005,2026-08-02T13:00:00,337
NSW-STN-005,2026-08-02T14:00:00,274
NSW-STN-005,2026-08-02T15:00:00,264
NSW-STN-005,2026-08-02T16:00:00,291
NSW-STN-005,2026-08-02T17:00:00,183
NSW-STN-005,2026-08-02T18:00:00,431
NSW-STN-005,2026-08-02T19:00:00,331
NSW-STN-005,2026-08-02T20:00:00,40
NSW-STN-005,2026-08-02T21:00:00,71
NSW-STN-005,2026-08-02T22:00:00,62
NSW-STN-005,2026-08-02T23:00:00,58
NSW-STN-005,2026-08-03T00:00:00,70
NSW-STN-005,2026-08-03T01:00:00,41
NSW-STN-005,2026-08-03T02:00:00,67
NSW-STN-005,2026-08-03T03:00:00,78
NSW-STN-005,2026-08-03T04:00:00,66
NSW-STN-005,2026-08-03T05:00:00,52
NSW-STN-005,2026-08-03T06:00:00,69
NSW-STN-005,2026-08-03T07:00:00,311
NSW-STN-005,2026-08-03T08:00:00,189
NSW-STN-005,2026-08-03T09:00:00,217
NSW-STN-005,2026-08-03T10:00:00,266
NSW-STN-005,2026-08-03T11:00:00,356
NSW-STN-005,2026-08-03T12:00:00,253
NSW-STN-005,2026-08-03T13:00:00,243
NSW-STN-005,2026-08-03T14:00:00,324
NSW-STN-005,2026-08-03T15:00:00,279
NSW-STN-005,2026-08-03T16:00:00,252
NSW-STN-005,2026-08-03T17:00:00,298
NSW-STN-005,2026-08-03T18:00:00,319
NSW-STN-005,2026-08-03T19:00:00,249
NSW-STN-005,2026-08-03T20:00:00,57
NSW-STN-005,2026-08-03T21:00:00,42
NSW-STN-005,2026-08-03T22:00:00,59
NSW-STN-005,2026-08-03T23:00:00,58
NSW-STN-005,2026-08-04T00:00:00,54
NSW-STN-005,2026-08-04T01:00:00,68
NSW-STN-005,2026-08-04T02:00:00,56
NSW-STN-005,2026-08-04T03:00:00,53
NSW-STN-005,2026-08-04T04:00:00,46
NSW-STN-005,2026-08-04T05:00:00,49
NSW-STN-005,2026-08-04T06:00:00,49
NSW-STN-005,2026-08-04T07:00:00,335
NSW-STN-005,2026-08-04T08:00:00,271
NSW-STN-005,2026-08-04T09:00:00,353
NSW-STN-005,2026-08-04T10:00:00,440
NSW-STN-005,2026-08-04T11:00:00,395
NSW-STN-005,2026-08-04T12:00:00,160
NSW-STN-005,2026-08-04T13:00:00,319
NSW-STN-005,2026-08-04T14:00:00,358
NSW-STN-005,2026-08-04T15:00:00,302
NSW-STN-005,2026-08-04T16:00:00,255
NSW-STN-005,2026-08-04T17:00:00,315
NSW-STN-005,2026-08-04T18:00:00,261
NSW-STN-005,2026-08-04T19:00:00,369
NSW-STN-005,2026-08-04T20:00:00,51
NSW-STN-005,2026-08-04T21:00:00,55
NSW-STN-005,2026-08-04T22:00:00,54
NSW-STN-005,2026-08-04T23:00:00,66
NSW-STN-005,2026-08-05T00:00:00,53
NSW-STN-005,2026-08-05T01:00:00,48
NSW-STN-005,2026-08-05T02:00:00,69
NSW-STN-005,2026-08-05T03:00:00,75
NSW-STN-005,2026-08-05T04:00:00,82
NSW-STN-005,2026-08-05T05:00:00,48
NSW-STN-005,2026-08-05T06:00:00,62
NSW-STN-005,2026-08-05T07:00:00,208
NSW-STN-005,2026-08-05T08:00:00,208
NSW-STN-005,2026-08-05T09:00:00,190
NSW-STN-005,2026-08-05T10:00:00,271
NSW-STN-005,2026-08-05T11:00:00,331
NSW-STN-005,2026-08-05T12:00:00,365
NSW-STN-005,2026-08-05T13:00:00,281
NSW-STN-005,2026-08-05T14:00:00,127
NSW-STN-005,2026-08-05T15:00:00,350
NSW-STN-005,2026-08-05T16:00:00,234
NSW-STN-005,2026-08-05T17:00:00,366
NSW-STN-005,2026-08-05T18:00:00,386
NSW-STN-005,2026-08-05T19:00:00,247
NSW-STN-005,2026-08-05T20:00:00,67
NSW-STN-005,2026-08-05T21:00:00,38
NSW-STN-005,2026-08-05T22:00:00,61
NSW-STN-005,2026-08-05T23:00:00,41
NSW-STN-005,2026-08-06T00:00:00,42
NSW-STN-005,2026-08-06T01:00:00,48
NSW-STN-005,2026-08-06T02:00:00,45
NSW-STN-005,2026-08-06T03:00:00,57
NSW-STN-005,2026-08-06T04:00:00,42
NSW-STN-005,2026-08-06T05:00:00,80
NSW-STN-005,2026-08-06T06:00:00,77
NSW-STN-005,2026-08-06T07:00:00,373
NSW-STN-005,2026-08-06T08:00:00,333
NSW-STN-005,2026-08-06T09:00:00,276
NSW-STN-005,2026-08-06T10:00:00,264
NSW-STN-005,2026-08-06T11:00:00,291
NSW-STN-005,2026-08-06T12:00:00,339
NSW-STN-005,2026-08-06T13:00:00,248
NSW-STN-005,2026-08-06T14:00:00,259
NSW-STN-005,2026-08-06T15:00:00,213
NSW-STN-005,2026-08-06T16:00:00,171
NSW-STN-005,2026-08-06T17:00:00,309
NSW-STN-005,2026-08-06T18:00:00,280
NSW-STN-005,2026-08-06T19:00:00,306
NSW-STN-005,2026-08-06T20:00:00,68
NSW-STN-005,2026-08-06T21:00:00,69
NSW-STN-005,2026-08-06T22:00:00,45
NSW-STN-005,2026-08-06T23:00:00,53
NSW-STN-005,2026-08-07T00:00:00,55
NSW-STN-006,2026-08-01T00:00:00,50
NSW-STN-006,2026-08-01T01:00:00,69
NSW-STN-006,2026-08-01T02:00:00,61
NSW-STN-006,2026-08-01T03:00:00,68
NSW-STN-006,2026-08-01T04:00:00,60
NSW-STN-006,2026-08-01T05:00:00,71
NSW-STN-006,2026-08-01T06:00:00,65
NSW-STN-006,2026-08-01T07:00:00,277
NSW-STN-006,2026-08-01T08:00:00,228
NSW-STN-006,2026-08-01T09:00:00,418
NSW-STN-006,2026-08-01T10:00:00,347
NSW-STN-006,2026-08-01T11:00:00,367
NSW-STN-006,2026-08-01T12:00:00,294
NSW-STN-006,2026-08-01T13:00:00,291
NSW-STN-006,2026-08-01T14:00:00,336
NSW-STN-006,2026-08-01T15:00:00,356
NSW-STN-006,2026-08-01T16:00:00,364
NSW-STN-006,2026-08-01T17:00:00,279
NSW-STN-006,2026-08-01T18:00:00,146
NSW-STN-006,2026-08-01T19:00:00,210
NSW-STN-006,2026-08-01T20:00:00,77
NSW-STN-006,2026-08-01T21:00:00,34
NSW-STN-006,2026-08-01T22:00:00,68
NSW-STN-006,2026-08-01T23:00:00,56
NSW-STN-006,2026-08-02T00:00:00,63
NSW-STN-006,2026-08-02T01:00:00,83
NSW-STN-006,2026-08-02T02:00:00,54
NSW-STN-006,2026-08-02T03:00:00,75
NSW-STN-006,2026-08-02T04:00:00,77
NSW-STN-006,2026-08-02T05:00:00,87
NSW-STN-006,2026-08-02T06:00:00,85
NSW-STN-006,2026-08-02T07:00:00,275
NSW-STN-006,2026-08-02T08:00:00,319
NSW-STN-006,2026-08-02T09:00:00,412
NSW-STN-006,2026-08-02T10:00:00,284
NSW-STN-006,2026-08-02T11:00:00,306
NSW-STN-006,2026-08-02T12:00:00,133
NSW-STN-006,2026-08-02T13:00:00,206
NSW-STN-006,2026-08-02T14:00:00,322
NSW-STN-006,2026-08-02T15:00:00,247
NSW-STN-006,2026-08-02T16:00:00,326
NSW-STN-006,2026-08-02T17:00:00,308
NSW-STN-006,2026-08-02T18:00:00,366
NSW-STN-006,2026-08-02T19:00:00,321
NSW-STN-006,2026-08-02T20:00:00,66
NSW-STN-006,2026-08-02T21:00:00,74
NSW-STN-006,2026-08-02T22:00:00,45
NSW-STN-006,2026-08-02T23:00:00,77
NSW-STN-006,2026-08-03T00:00:00,63
NSW-STN-006,2026-08-03T01:00:00,38
NSW-STN-006,2026-08-03T02:00:00,41
NSW-STN-006,2026-08-03T03:00:00,66
NSW-STN-006,2026-08-03T04:00:00,54
NSW-STN-006,2026-08-03T05:00:00,74
NSW-STN-006,2026-08-03T06:00:00,66
NSW-STN-006,2026-08-03T07:00:00,215
NSW-STN-006,2026-08-03T08:00:00,329
NSW-STN-006,2026-08-03T09:00:00,331
NSW-STN-006,2026-08-03T10:00:00,267
NSW-STN-006,2026-08-03T11:00:00,362
NSW-STN-006,2026-08-03T12:00:00,317
NSW-STN-006,2026-08-03T13:00:00,202
NSW-STN-006,2026-08-03T14:00:00,275
NSW-STN-006,2026-08-03T15:00:00,305
NSW-STN-006,2026-08-03T16:00:00,267
NSW-STN-006,2026-08-03T17:00:00,343
NSW-STN-006,2026-08-03T18:00:00,298
NSW-STN-006,2026-08-03T19:00:00,368
NSW-STN-006,2026-08-03T20:00:00,52
NSW-STN-006,2026-08-03T21:00:00,41
NSW-STN-006,2026-08-03T22:00:00,50
NSW-STN-006,2026-08-03T23:00:00,63
NSW-STN-006,2026-08-04T00:00:00,51
NSW-STN-006,2026-08-04T01:00:00,84
NSW-STN-006,2026-08-04T02:00:00,35
NSW-STN-006,2026-08-04T03:00:00,47
NSW-STN-006,2026-08-04T04:00:00,58
NSW-STN-006,2026-08-04T05:00:00,57
NSW-STN-006,2026-08-04T06:00:00,75
NSW-STN-006,2026-08-04T07:00:00,217
NSW-STN-006,2026-08-04T08:00:00,246
NSW-STN-006,2026-08-04T09:00:00,340
NSW-STN-006,2026-08-04T10:00:00,380
NSW-STN-006,2026-08-04T11:00:00,282
NSW-STN-006,2026-08-04T12:00:00,293
NSW-STN-006,2026-08-04T13:00:00,251
NSW-STN-006,2026-08-04T14:00:00,371
NSW-STN-006,2026-08-04T15:00:00,246
NSW-STN-006,2026-08-04T16:00:00,349
NSW-STN-006,2026-08-04T17:00:00,279
NSW-STN-006,2026-08-04T18:00:00,242
NSW-STN-006,2026-08-04T19:00:00,288
NSW-STN-006,2026-08-04T20:00:00,67
NSW-STN-006,2026-08-04T21:00:00,51
NSW-STN-006,2026-08-04T22:00:00,57
NSW-STN-006,2026-08-04T23:00:00,63
NSW-STN-006,2026-08-05T00:00:00,83
NSW-STN-006,2026-08-05T01:00:00,68
NSW-STN-006,2026-08-05T02:00:00,70
NSW-STN-006,2026-08-05T03:00:00,71
NSW-STN-006,2026-08-05T04:00:00,64
NSW-STN-006,2026-08-05T05:00:00,47
NSW-STN-006,2026-08-05T06:00:00,67
NSW-STN-006,2026-08-05T07:00:00,264
NSW-STN-006,2026-08-05T08:00:00,329
NSW-STN-006,2026-08-05T09:00:00,288
NSW-STN-006,2026-08-05T10:00:00,321
NSW-STN-006,2026-08-05T11:00:00,245
NSW-STN-006,2026-08-05T12:00:00,317
NSW-STN-006,2026-08-05T13:00:00,189
NSW-STN-006,2026-08-05T14:00:00,274
NSW-STN-006,2026-08-05T15:00:00,355
NSW-STN-006,2026-08-05T16:00:00,318
NSW-STN-006,2026-08-05T17:00:00,286
NSW-STN-006,2026-08-05T18:00:00,289
NSW-STN-006,2026-08-05T19:00:00,397
NSW-STN-006,2026-08-05T20:00:00,69
NSW-STN-006,2026-08-05T21:00:00,44
NSW-STN-006,2026-08-05T22:00:00,50
NSW-STN-006,2026-08-05T23:00:00,61
NSW-STN-006,2026-08-06T00:00:00,68
NSW-STN-006,2026-08-06T01:00:00,68
NSW-STN-006,2026-08-06T02:00:00,54
NSW-STN-006,2026-08-06T03:00:00,66
NSW-STN-006,2026-08-06T04:00:00,55
NSW-STN-006,2026-08-06T05:00:00,67
NSW-STN-006,2026-08-06T06:00:00,78
NSW-STN-006,2026-08-06T07:00:00,298
NSW-STN-006,2026-08-06T08:00:00,199
NSW-STN-006,2026-08-06T09:00:00,379
NSW-STN-006,2026-08-06T10:00:00,252
NSW-STN-006,2026-08-06T11:00:00,282
NSW-STN-006,2026-08-06T12:00:00,242
NSW-STN-006,2026-08-06T13:00:00,303
NSW-STN-006,2026-08-06T14:00:00,352
NSW-STN-006,2026-08-06T15:00:00,286
NSW-STN-006,2026-08-06T16:00:00,365
NSW-STN-006,2026-08-06T17:00:00,269
NSW-STN-006,2026-08-06T18:00:00,258
NSW-STN-006,2026-08-06T19:00:00,221
NSW-STN-006,2026-08-06T20:00:00,79
NSW-STN-006,2026-08-06T21:00:00,38
NSW-STN-006,2026-08-06T22:00:00,64
NSW-STN-006,2026-08-06T23:00:00,56
NSW-STN-006,2026-08-07T00:00:00,39
NSW-STN-007,2026-08-01T00:00:00,56
NSW-STN-007,2026-08-01T01:00:00,67
NSW-STN-007,2026-08-01T02:00:00,58
NSW-STN-007,2026-08-01T03:00:00,63
NSW-STN-007,2026-08-01T04:00:00,72
NSW-STN-007,2026-08-01T05:00:00,45
NSW-STN-007,2026-08-01T06:00:00,75
NSW-STN-007,2026-08-01T07:00:00,307
NSW-STN-007,2026-08-01T08:00:00,217
NSW-STN-007,2026-08-01T09:00:00,251
NSW-STN-007,2026-08-01T10:00:00,288
NSW-STN-007,2026-08-01T11:00:00,338
NSW-STN-007,2026-08-01T12:00:00,309
NSW-STN-007,2026-08-01T13:00:00,377
NSW-STN-007,2026-08-01T14:00:00,302
NSW-STN-007,2026-08-01T15:00:00,375
NSW-STN-007,2026-08-01T16:00:00,351
NSW-STN-007,2026-08-01T17:00:00,281
NSW-STN-007,2026-08-01T18:00:00,305
NSW-STN-007,2026-08-01T19:00:00,230
NSW-STN-007,2026-08-01T20:00:00,56
NSW-STN-007,2026-08-01T21:00:00,40
NSW-STN-007,2026-08-01T22:00:00,41
NSW-STN-007,2026-08-01T23:00:00,64
NSW-STN-007,2026-08-02T00:00:00,56
NSW-STN-007,2026-08-02T01:00:00,65
NSW-STN-007,2026-08-02T02:00:00,52
NSW-STN-007,2026-08-02T03:00:00,57
NSW-STN-007,2026-08-02T04:00:00,88
NSW-STN-007,2026-08-02T05:00:00,36
NSW-STN-007,2026-08-02T06:00:00,74
NSW-STN-007,2026-08-02T07:00:00,280
NSW-STN-007,2026-08-02T08:00:00,312
NSW-STN-007,2026-08-02T09:00:00,280
NSW-STN-007,2026-08-02T10:00:00,307
NSW-STN-007,2026-08-02T11:00:00,282
NSW-STN-007,2026-08-02T12:00:00,332
NSW-STN-007,2026-08-02T13:00:00,301
NSW-STN-007,2026-08-02T14:00:00,284
NSW-STN-007,2026-08-02T15:00:00,283
NSW-STN-007,2026-08-02T16:00:00,324
NSW-STN-007,2026-08-02T17:00:00,334
NSW-STN-007,2026-08-02T18:00:00,279
NSW-STN-007,2026-08-02T19:00:00,305
NSW-STN-007,2026-08-02T20:00:00,41
NSW-STN-007,2026-08-02T21:00:00,38
NSW-STN-007,2026-08-02T22:00:00,75
NSW-STN-007,2026-08-02T23:00:00,50
NSW-STN-007,2026-08-03T00:00:00,74
NSW-STN-007,2026-08-03T01:00:00,61
NSW-STN-007,2026-08-03T02:00:00,58
NSW-STN-007,2026-08-03T03:00:00,61
NSW-STN-007,2026-08-03T04:00:00,57
NSW-STN-007,2026-08-03T05:00:00,45
NSW-STN-007,2026-08-03T06:00:00,56
NSW-STN-007,2026-08-03T07:00:00,368
NSW-STN-007,2026-08-03T08:00:00,279
NSW-STN-007,2026-08-03T09:00:00,239
NSW-STN-007,2026-08-03T10:00:00,335
NSW-STN-007,2026-08-03T11:00:00,286
NSW-STN-007,2026-08-03T12:00:00,363
NSW-STN-007,2026-08-03T13:00:00,263
NSW-STN-007,2026-08-03T14:00:00,304
NSW-STN-007,2026-08-03T15:00:00,383
NSW-STN-007,2026-08-03T16:00:00,299
NSW-STN-007,2026-08-03T17:00:00,356
NSW-STN-007,2026-08-03T18:00:00,306
NSW-STN-007,2026-08-03T19:00:00,276
NSW-STN-007,2026-08-03T20:00:00,72
NSW-STN-007,2026-08-03T21:00:00,56
NSW-STN-007,2026-08-03T22:00:00,60
NSW-STN-007,2026-08-03T23:00:00,78
NSW-STN-007,2026-08-04T00:00:00,53
NSW-STN-007,2026-08-04T01:00:00,81
NSW-STN-007,2026-08-04T02:00:00,92
NSW-STN-007,2026-08-04T03:00:00,78
NSW-STN-007,2026-08-04T04:00:00,58
NSW-STN-007,2026-08-04T05:00:00,57
NSW-STN-007,2026-08-04T06:00:00,50
NSW-STN-007,2026-08-04T07:00:00,332
NSW-STN-007,2026-08-04T08:00:00,215
NSW-STN-007,2026-08-04T09:00:00,312
NSW-STN-007,2026-08-04T10:00:00,292
NSW-STN-007,2026-08-04T11:00:00,276
NSW-STN-007,2026-08-04T12:00:00,348
NSW-STN-007,2026-08-04T13:00:00,228
NSW-STN-007,2026-08-04T14:00:00,219
NSW-STN-007,2026-08-04T15:00:00,444
NSW-STN-007,2026-08-04T16:00:00,425
NSW-STN-007,2026-08-04T17:00:00,279
NSW-STN-007,2026-08-04T18:00:00,337
NSW-STN-007,2026-08-04T19:00:00,278
NSW-STN-007,2026-08-04T20:00:00,74
NSW-STN-007,2026-08-04T21:00:00,49
NSW-STN-007,2026-08-04T22:00:00,51
NSW-STN-007,2026-08-04T23:00:00,56
NSW-STN-007,2026-08-05T00:00:00,76
NSW-STN-007,2026-08-05T01:00:00,51
NSW-STN-007,2026-08-05T02:00:00,57
NSW-STN-007,2026-08-05T03:00:00,74
NSW-STN-007,2026-08-05T04:00:00,55
NSW-STN-007,2026-08-05T05:00:00,53
NSW-STN-007,2026-08-05T06:00:00,61
NSW-STN-007,2026-08-05T07:00:00,291
NSW-STN-007,2026-08-05T08:00:00,308
NSW-STN-007,2026-08-05T09:00:00,332
NSW-STN-007,2026-08-05T10:00:00,347
NSW-STN-007,2026-08-05T11:00:00,199
NSW-STN-007,2026-08-05T12:00:00,345
NSW-STN-007,2026-08-05T13:00:00,278
NSW-STN-007,2026-08-05T14:00:00,228
NSW-STN-007,2026-08-05T15:00:00,269
NSW-STN-007,2026-08-05T16:00:00,352
NSW-STN-007,2026-08-05T17:00:00,226
NSW-STN-007,2026-08-05T18:00:00,242
NSW-STN-007,2026-08-05T19:00:00,285
NSW-STN-007,2026-08-05T20:00:00,58
NSW-STN-007,2026-08-05T21:00:00,38
NSW-STN-007,2026-08-05T22:00:00,58
NSW-STN-007,2026-08-05T23:00:00,55
NSW-STN-007,2026-08-06T00:00:00,59
NSW-STN-007,2026-08-06T01:00:00,48
NSW-STN-007,2026-08-06T02:00:00,67
NSW-STN-007,2026-08-06T03:00:00,65
NSW-STN-007,2026-08-06T04:00:00,74
NSW-STN-007,2026-08-06T05:00:00,67
NSW-STN-007,2026-08-06T06:00:00,47
NSW-STN-007,2026-08-06T07:00:00,247
NSW-STN-007,2026-08-06T08:00:00,352
NSW-STN-007,2026-08-06T09:00:00,289
NSW-STN-007,2026-08-06T10:00:00,230
NSW-STN-007,2026-08-06T11:00:00,221
NSW-STN-007,2026-08-06T12:00:00,258
NSW-STN-007,2026-08-06T13:00:00,313
NSW-STN-007,2026-08-06T14:00:00,244
NSW-STN-007,2026-08-06T15:00:00,280
NSW-STN-007,2026-08-06T16:00:00,331
NSW-STN-007,2026-08-06T17:00:00,373
NSW-STN-007,2026-08-06T18:00:00,224
NSW-STN-007,2026-08-06T19:00:00,370
NSW-STN-007,2026-08-06T20:00:00,57
NSW-STN-007,2026-08-06T21:00:00,68
NSW-STN-007,2026-08-06T22:00:00,68
NSW-STN-007,2026-08-06T23:00:00,64
NSW-STN-007,2026-08-07T00:00:00,44
NSW-STN-008,2026-08-01T00:00:00,74
NSW-STN-008,2026-08-01T01:00:00,66
NSW-STN-008,2026-08-01T02:00:00,69
NSW-STN-008,2026-08-01T03:00:00,56
NSW-STN-008,2026-08-01T04:00:00,64
NSW-STN-008,2026-08-01T05:00:00,72
NSW-STN-008,2026-08-01T06:00:00,55
NSW-STN-008,2026-08-01T07:00:00,301
NSW-STN-008,2026-08-01T08:00:00,272
NSW-STN-008,2026-08-01T09:00:00,354
NSW-STN-008,2026-08-01T10:00:00,333
NSW-STN-008,2026-08-01T11:00:00,232
NSW-STN-008,2026-08-01T12:00:00,274
NSW-STN-008,2026-08-01T13:00:00,320
NSW-STN-008,2026-08-01T14:00:00,315
NSW-STN-008,2026-08-01T15:00:00,223
NSW-STN-008,2026-08-01T16:00:00,272
NSW-STN-008,2026-08-01T17:00:00,325
NSW-STN-008,2026-08-01T18:00:00,183
NSW-STN-008,2026-08-01T19:00:00,361
NSW-STN-008,2026-08-01T20:00:00,60
NSW-STN-008,2026-08-01T21:00:00,63
NSW-STN-008,2026-08-01T22:00:00,41
NSW-STN-008,2026-08-01T23:00:00,24
NSW-STN-008,2026-08-02T00:00:00,46
NSW-STN-008,2026-08-02T01:00:00,60
NSW-STN-008,2026-08-02T02:00:00,74
NSW-STN-008,2026-08-02T03:00:00,57
NSW-STN-008,2026-08-02T04:00:00,53
NSW-STN-008,2026-08-02T05:00:00,58
NSW-STN-008,2026-08-02T06:00:00,69
NSW-STN-008,2026-08-02T07:00:00,322
NSW-STN-008,2026-08-02T08:00:00,328
NSW-STN-008,2026-08-02T09:00:00,291
NSW-STN-008,2026-08-02T10:00:00,349
NSW-STN-008,2026-08-02T11:00:00,311
NSW-STN-008,2026-08-02T12:00:00,244
NSW-STN-008,2026-08-02T13:00:00,390
NSW-STN-008,2026-08-02T14:00:00,267
NSW-STN-008,2026-08-02T15:00:00,216
NSW-STN-008,2026-08-02T16:00:00,302
NSW-STN-008,2026-08-02T17:00:00,268
NSW-STN-008,2026-08-02T18:00:00,308
NSW-STN-008,2026-08-02T19:00:00,360
NSW-STN-008,2026-08-02T20:00:00,60
NSW-STN-008,2026-08-02T21:00:00,66
NSW-STN-008,2026-08-02T22:00:00,50
NSW-STN-008,2026-08-02T23:00:00,68
NSW-STN-008,2026-08-03T00:00:00,50
NSW-STN-008,2026-08-03T01:00:00,39
NSW-STN-008,2026-08-03T02:00:00,69
NSW-STN-008,2026-08-03T03:00:00,50
NSW-STN-008,2026-08-03T04:00:00,46
NSW-STN-008,2026-08-03T05:00:00,54
NSW-STN-008,2026-08-03T06:00:00,75
NSW-STN-008,2026-08-03T07:00:00,276
NSW-STN-008,2026-08-03T08:00:00,235
NSW-STN-008,2026-08-03T09:00:00,326
NSW-STN-008,2026-08-03T10:00:00,354
NSW-STN-008,2026-08-03T11:00:00,258
NSW-STN-008,2026-08-03T12:00:00,388
NSW-STN-008,2026-08-03T13:00:00,194
NSW-STN-008,2026-08-03T14:00:00,183
NSW-STN-008,2026-08-03T15:00:00,310
NSW-STN-008,2026-08-03T16:00:00,247
NSW-STN-008,2026-08-03T17:00:00,280
NSW-STN-008,2026-08-03T18:00:00,403
NSW-STN-008,2026-08-03T19:00:00,207
NSW-STN-008,2026-08-03T20:00:00,80
NSW-STN-008,2026-08-03T21:00:00,72
NSW-STN-008,2026-08-03T22:00:00,99
NSW-STN-008,2026-08-03T23:00:00,68
NSW-STN-008,2026-08-04T00:00:00,78
NSW-STN-008,2026-08-04T01:00:00,79
NSW-STN-008,2026-08-04T02:00:00,63
NSW-STN-008,2026-08-04T03:00:00,67
NSW-STN-008,2026-08-04T04:00:00,57
NSW-STN-008,2026-08-04T05:00:00,66
NSW-STN-008,2026-08-04T06:00:00,38
NSW-STN-008,2026-08-04T07:00:00,405
NSW-STN-008,2026-08-04T08:00:00,349
NSW-STN-008,2026-08-04T09:00:00,325
NSW-STN-008,2026-08-04T10:00:00,213
NSW-STN-008,2026-08-04T11:00:00,332
NSW-STN-008,2026-08-04T12:00:00,339
NSW-STN-008,2026-08-04T13:00:00,299
NSW-STN-008,2026-08-04T14:00:00,334
NSW-STN-008,2026-08-04T15:00:00,248
NSW-STN-008,2026-08-04T16:00:00,327
NSW-STN-008,2026-08-04T17:00:00,223
NSW-STN-008,2026-08-04T18:00:00,325
NSW-STN-008,2026-08-04T19:00:00,235
NSW-STN-008,2026-08-04T20:00:00,52
NSW-STN-008,2026-08-04T21:00:00,81
NSW-STN-008,2026-08-04T22:00:00,48
NSW-STN-008,2026-08-04T23:00:00,57
NSW-STN-008,2026-08-05T00:00:00,61
NSW-STN-008,2026-08-05T01:00:00,78
NSW-STN-008,2026-08-05T02:00:00,56
NSW-STN-008,2026-08-05T03:00:00,66
NSW-STN-008,2026-08-05T04:00:00,45
NSW-STN-008,2026-08-05T05:00:00,64
NSW-STN-008,2026-08-05T06:00:00,57
NSW-STN-008,2026-08-05T07:00:00,300
NSW-STN-008,2026-08-05T08:00:00,388
NSW-STN-008,2026-08-05T09:00:00,341
NSW-STN-008,2026-08-05T10:00:00,371
NSW-STN-008,2026-08-05T11:00:00,220
NSW-STN-008,2026-08-05T12:00:00,266
NSW-STN-008,2026-08-05T13:00:00,205
NSW-STN-008,2026-08-05T14:00:00,175
NSW-STN-008,2026-08-05T15:00:00,247
NSW-STN-008,2026-08-05T16:00:00,393
NSW-STN-008,2026-08-05T17:00:00,321
NSW-STN-008,2026-08-05T18:00:00,316
NSW-STN-008,2026-08-05T19:00:00,317
NSW-STN-008,2026-08-05T20:00:00,79
NSW-STN-008,2026-08-05T21:00:00,42
NSW-STN-008,2026-08-05T22:00:00,53
NSW-STN-008,2026-08-05T23:00:00,62
NSW-STN-008,2026-08-06T00:00:00,71
NSW-STN-008,2026-08-06T01:00:00,42
NSW-STN-008,2026-08-06T02:00:00,64
NSW-STN-008,2026-08-06T03:00:00,57
NSW-STN-008,2026-08-06T04:00:00,53
NSW-STN-008,2026-08-06T05:00:00,73
NSW-STN-008,2026-08-06T06:00:00,59
NSW-STN-008,2026-08-06T07:00:00,261
NSW-STN-008,2026-08-06T08:00:00,429
NSW-STN-008,2026-08-06T09:00:00,397
NSW-STN-008,2026-08-06T10:00:00,358
NSW-STN-008,2026-08-06T11:00:00,293
NSW-STN-008,2026-08-06T12:00:00,244
NSW-STN-008,2026-08-06T13:00:00,241
NSW-STN-008,2026-08-06T14:00:00,387
NSW-STN-008,2026-08-06T15:00:00,244
NSW-STN-008,2026-08-06T16:00:00,292
NSW-STN-008,2026-08-06T17:00:00,378
NSW-STN-008,2026-08-06T18:00:00,355
NSW-STN-008,2026-08-06T19:00:00,278
NSW-STN-008,2026-08-06T20:00:00,61
NSW-STN-008,2026-08-06T21:00:00,78
NSW-STN-008,2026-08-06T22:00:00,65
NSW-STN-008,2026-08-06T23:00:00,70
NSW-STN-008,2026-08-07T00:00:00,61
NSW-STN-009,2026-08-01T00:00:00,76
NSW-STN-009,2026-08-01T01:00:00,73
NSW-STN-009,2026-08-01T02:00:00,77
NSW-STN-009,2026-08-01T03:00:00,51
